"id","source_website_address","city","zbkzj","kbjj","k1","k2"
"ah-luan-e6723384-adaf-4a74-a0df-13e8c4d67815_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=e6723384-adaf-4a74-a0df-13e8c4d67815&categorynum=001001012&relationguid=e6723384-adaf-4a74-a0df-13e8c4d67815","六安市","32581698.18","27697701.62",,
"ah-luan-e6f4089d-893d-4a96-abc3-30f346c270e4_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=e6f4089d-893d-4a96-abc3-30f346c270e4&categorynum=001001012&relationguid=e6f4089d-893d-4a96-abc3-30f346c270e4","六安市","125623840.26","106780913.24",,
"ah-luan-e7cf3b70-d5b8-479c-914e-fd2989a9e771_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=e7cf3b70-d5b8-479c-914e-fd2989a9e771&categorynum=001001012&relationguid=e7cf3b70-d5b8-479c-914e-fd2989a9e771","六安市","10000000.00","9291000.00",,
"ah-luan-e93f0fd0-9147-4fd2-bf21-aed231143086_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=e93f0fd0-9147-4fd2-bf21-aed231143086&categorynum=001001012&relationguid=e93f0fd0-9147-4fd2-bf21-aed231143086","六安市",,,,
"ah-luan-e99cde4b-2892-4fe9-ac40-8beea1a181fe_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=e99cde4b-2892-4fe9-ac40-8beea1a181fe&categorynum=001001012&relationguid=e99cde4b-2892-4fe9-ac40-8beea1a181fe","六安市","8809475.59","8457250.57",,
"ah-luan-ea6196b0-06a6-4f84-a00b-ca8cb7f84925_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ea6196b0-06a6-4f84-a00b-ca8cb7f84925&categorynum=001001012&relationguid=ea6196b0-06a6-4f84-a00b-ca8cb7f84925","六安市","2846048.21","2561315.32",,
"ah-luan-ebba069d-da21-4fcf-96a0-66545b0aa4b2_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ebba069d-da21-4fcf-96a0-66545b0aa4b2&categorynum=001001012&relationguid=ebba069d-da21-4fcf-96a0-66545b0aa4b2","六安市","24678022.90","20606149.12",,
"ah-luan-ebea0e2b-7ee0-48a8-bc68-6fb9fc18de16_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ebea0e2b-7ee0-48a8-bc68-6fb9fc18de16&categorynum=001001012&relationguid=ebea0e2b-7ee0-48a8-bc68-6fb9fc18de16","六安市","10800000.00","10479999.00",,
"ah-luan-ec41ded5-ed5b-4795-989c-520ed955b783_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ec41ded5-ed5b-4795-989c-520ed955b783&categorynum=001001012&relationguid=ec41ded5-ed5b-4795-989c-520ed955b783","六安市","242945283.42","202664955.43",,
"ah-luan-ec77aff2-380b-4d32-929f-a2ca3885f7c0_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ec77aff2-380b-4d32-929f-a2ca3885f7c0&categorynum=001001012&relationguid=ec77aff2-380b-4d32-929f-a2ca3885f7c0","六安市","4454144.77","4365468.88",,
"ah-luan-ecec6950-76be-46c4-8fcb-6b485ec069a6_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ecec6950-76be-46c4-8fcb-6b485ec069a6&categorynum=001001012&relationguid=ecec6950-76be-46c4-8fcb-6b485ec069a6","六安市",,,,
"ah-luan-ed7abfc7-1b51-4150-92b5-f75793eb65c4_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ed7abfc7-1b51-4150-92b5-f75793eb65c4&categorynum=001001012&relationguid=ed7abfc7-1b51-4150-92b5-f75793eb65c4","六安市","11421369.64","8566027.04",,
"ah-luan-ef1f1f6d-d9dd-452a-b899-8abbecdf9829_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ef1f1f6d-d9dd-452a-b899-8abbecdf9829&categorynum=001001012&relationguid=ef1f1f6d-d9dd-452a-b899-8abbecdf9829","六安市","7474008.10","6835129.88",,
"ah-luan-f0003b82-db37-4675-94c4-cccc1ccd9c8f_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f0003b82-db37-4675-94c4-cccc1ccd9c8f&categorynum=001001012&relationguid=f0003b82-db37-4675-94c4-cccc1ccd9c8f","六安市","938000.00","891100.00",,
"ah-luan-f010be17-8941-4e55-9a78-906881d21d41_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f010be17-8941-4e55-9a78-906881d21d41&categorynum=001001012&relationguid=f010be17-8941-4e55-9a78-906881d21d41","六安市","7705106.02","7396901.78",,
"ah-luan-f031d396-dd41-4e00-aa17-46416ec37eab_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f031d396-dd41-4e00-aa17-46416ec37eab&categorynum=001001012&relationguid=f031d396-dd41-4e00-aa17-46416ec37eab","六安市",,,,
"ah-luan-f042bd47-9fc1-4b4e-842b-cf8389fb1620_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f042bd47-9fc1-4b4e-842b-cf8389fb1620&categorynum=001001012&relationguid=f042bd47-9fc1-4b4e-842b-cf8389fb1620","六安市","5209100.00","3125487.84",,
"ah-luan-f0b702bc-dd83-4be1-b8e5-079a5ef43cee_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f0b702bc-dd83-4be1-b8e5-079a5ef43cee&categorynum=001001012&relationguid=f0b702bc-dd83-4be1-b8e5-079a5ef43cee","六安市","2177251.44","1850663.73",,
"ah-luan-f130b6b9-cef9-4dbd-9fd0-8e8677508055_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f130b6b9-cef9-4dbd-9fd0-8e8677508055&categorynum=001001012&relationguid=f130b6b9-cef9-4dbd-9fd0-8e8677508055","六安市","6967447.67","6430821.75",,
"ah-luan-f13ff8fe-2813-4b53-a1e8-1cef1e0233b2_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f13ff8fe-2813-4b53-a1e8-1cef1e0233b2&categorynum=001001012&relationguid=f13ff8fe-2813-4b53-a1e8-1cef1e0233b2","六安市","214853.16","261930.19",,
"ah-luan-f2077683-f68e-4be5-a69f-1e4f8aad4611_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f2077683-f68e-4be5-a69f-1e4f8aad4611&categorynum=001001012&relationguid=f2077683-f68e-4be5-a69f-1e4f8aad4611","六安市","47570895.00","35678171.22",,
"ah-luan-f2ff55b7-d90b-451b-a2b7-7830a4a4b6a1_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f2ff55b7-d90b-451b-a2b7-7830a4a4b6a1&categorynum=001001012&relationguid=f2ff55b7-d90b-451b-a2b7-7830a4a4b6a1","六安市","4654951.15","4327765.15",,
"ah-luan-f32c973a-a65a-4625-86ec-2aa24798f988_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f32c973a-a65a-4625-86ec-2aa24798f988&categorynum=001001012&relationguid=f32c973a-a65a-4625-86ec-2aa24798f988","六安市",,,,
"ah-luan-f3dcf35b-73ba-4905-befe-69fefc5e6213_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f3dcf35b-73ba-4905-befe-69fefc5e6213&categorynum=001001012&relationguid=f3dcf35b-73ba-4905-befe-69fefc5e6213","六安市",,,,
"ah-luan-f45a9c87-92b5-4f2a-a137-e350eb055c04_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f45a9c87-92b5-4f2a-a137-e350eb055c04&categorynum=001001012&relationguid=f45a9c87-92b5-4f2a-a137-e350eb055c04","六安市","2100000.0","1890000.00",,
"ah-luan-f4ba6a42-6f1b-488c-a4d4-efaa7d992606_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f4ba6a42-6f1b-488c-a4d4-efaa7d992606&categorynum=001001012&relationguid=f4ba6a42-6f1b-488c-a4d4-efaa7d992606","六安市","5679782.52","5105358.09",,
"ah-luan-f4be793c-750c-4eb5-b930-89eb37f5e522_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f4be793c-750c-4eb5-b930-89eb37f5e522&categorynum=001001012&relationguid=f4be793c-750c-4eb5-b930-89eb37f5e522","六安市","95","85.8",,
"ah-luan-f4d151ed-fe78-4241-85ca-4f480c35605e_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f4d151ed-fe78-4241-85ca-4f480c35605e&categorynum=001001012&relationguid=f4d151ed-fe78-4241-85ca-4f480c35605e","六安市","10026757.11","8628050.22",,
"ah-luan-f4faadaf-b350-4100-8e07-c1cbde7fd604_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f4faadaf-b350-4100-8e07-c1cbde7fd604&categorynum=001001012&relationguid=f4faadaf-b350-4100-8e07-c1cbde7fd604","六安市",,,,
"ah-luan-f575edd6-4d77-4485-98f7-06d42b6b571e_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f575edd6-4d77-4485-98f7-06d42b6b571e&categorynum=001001012&relationguid=f575edd6-4d77-4485-98f7-06d42b6b571e","六安市","56172116.06","50687666.99",,
"ah-luan-f6a5bfb2-372f-4518-8a53-b30be979458c_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f6a5bfb2-372f-4518-8a53-b30be979458c&categorynum=001001012&relationguid=f6a5bfb2-372f-4518-8a53-b30be979458c","六安市","9798680.45","9651052.20",,
"ah-luan-f7308dca-72bb-4195-ad02-f1bc8a150c47_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f7308dca-72bb-4195-ad02-f1bc8a150c47&categorynum=001001012&relationguid=f7308dca-72bb-4195-ad02-f1bc8a150c47","六安市","38381522.46","34712248.90",,
"ah-luan-f8ae417e-a7fd-430b-93dd-a193d82b62a9_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f8ae417e-a7fd-430b-93dd-a193d82b62a9&categorynum=001001012&relationguid=f8ae417e-a7fd-430b-93dd-a193d82b62a9","六安市","12449431.48","11867387.25",,
"ah-luan-f90c1ec3-f13e-495e-8c33-26099cd4be57_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f90c1ec3-f13e-495e-8c33-26099cd4be57&categorynum=001001012&relationguid=f90c1ec3-f13e-495e-8c33-26099cd4be57","六安市","8523180.71","7671714.96",,
"ah-luan-f9255bab-bef7-4254-b269-e9be97133eb3_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f9255bab-bef7-4254-b269-e9be97133eb3&categorynum=001001012&relationguid=f9255bab-bef7-4254-b269-e9be97133eb3","六安市","85000000000.0","8228000.00",,
"ah-luan-f94854df-e2b4-428b-bf2e-0cc8cf8f82a8_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f94854df-e2b4-428b-bf2e-0cc8cf8f82a8&categorynum=001001012&relationguid=f94854df-e2b4-428b-bf2e-0cc8cf8f82a8","六安市",,,,
"ah-luan-f957747c-a662-44f5-8202-99dae79819f4_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f957747c-a662-44f5-8202-99dae79819f4&categorynum=001001012&relationguid=f957747c-a662-44f5-8202-99dae79819f4","六安市","6113755.83","5383331.91",,
"ah-luan-f964d7f7-2e0b-4f0c-a07b-f797d6a4e2b6_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=f964d7f7-2e0b-4f0c-a07b-f797d6a4e2b6&categorynum=001001012&relationguid=f964d7f7-2e0b-4f0c-a07b-f797d6a4e2b6","六安市","12341627.09","10663165.81",,
"ah-luan-fa90328a-6a68-409e-bb6b-858bf691b3d6_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fa90328a-6a68-409e-bb6b-858bf691b3d6&categorynum=001001012&relationguid=fa90328a-6a68-409e-bb6b-858bf691b3d6","六安市","27381351.1","23438436.54",,
"ah-luan-faa35a2e-65bc-4363-8355-ce8648a24b8d_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=faa35a2e-65bc-4363-8355-ce8648a24b8d&categorynum=001001012&relationguid=faa35a2e-65bc-4363-8355-ce8648a24b8d","六安市","2500000","1800000.00",,
"ah-luan-faf02f7c-da7b-4e8e-b3fc-809fbb357eec_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=faf02f7c-da7b-4e8e-b3fc-809fbb357eec&categorynum=001001012&relationguid=faf02f7c-da7b-4e8e-b3fc-809fbb357eec","六安市","39649752.33","33702355.92",,
"ah-luan-fba991b1-7713-4963-9002-bc524984e600_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fba991b1-7713-4963-9002-bc524984e600&categorynum=001001012&relationguid=fba991b1-7713-4963-9002-bc524984e600","六安市","6099983.48","5987672.53",,
"ah-luan-fc8365eb-0a9e-46ee-a571-61d4a84fd3e3_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fc8365eb-0a9e-46ee-a571-61d4a84fd3e3&categorynum=001001012&relationguid=fc8365eb-0a9e-46ee-a571-61d4a84fd3e3","六安市","4270715.22","4191614.38",,
"ah-luan-fc937356-d0a2-40d8-93f2-76f51900f5e1_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fc937356-d0a2-40d8-93f2-76f51900f5e1&categorynum=001001012&relationguid=fc937356-d0a2-40d8-93f2-76f51900f5e1","六安市","19338642.67","17404778.40",,
"ah-luan-fcb3a40e-010f-48d2-a1e6-c2ebc7bd212e_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fcb3a40e-010f-48d2-a1e6-c2ebc7bd212e&categorynum=001001012&relationguid=fcb3a40e-010f-48d2-a1e6-c2ebc7bd212e","六安市","4241266.64","3453239.81",,
"ah-luan-fd204950-2dfe-4baf-93df-1741e72552d9_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fd204950-2dfe-4baf-93df-1741e72552d9&categorynum=001001012&relationguid=fd204950-2dfe-4baf-93df-1741e72552d9","六安市",,,,
"ah-luan-fd7d078e-941b-4448-aac0-0ebfc3d93d25_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fd7d078e-941b-4448-aac0-0ebfc3d93d25&categorynum=001001012&relationguid=fd7d078e-941b-4448-aac0-0ebfc3d93d25","六安市","4690893.46","4223680.47",,
"ah-luan-fd9043dd-809e-4f16-87fa-399ce41cdb28_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fd9043dd-809e-4f16-87fa-399ce41cdb28&categorynum=001001012&relationguid=fd9043dd-809e-4f16-87fa-399ce41cdb28","六安市","11689877.99","9910678.56",,
"ah-luan-fdb45d21-390f-49da-accb-01bacf604fb3_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fdb45d21-390f-49da-accb-01bacf604fb3&categorynum=001001012&relationguid=fdb45d21-390f-49da-accb-01bacf604fb3","六安市","9560286.54","8212283.99",,
"ah-luan-fede8418-eb5d-415a-95a4-3399760e3bf0_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fede8418-eb5d-415a-95a4-3399760e3bf0&categorynum=001001012&relationguid=fede8418-eb5d-415a-95a4-3399760e3bf0","六安市","6772653.71","6324704.87",,
"ah-luan-fee8899a-fbd7-4d94-93ed-dd19082f2579_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=fee8899a-fbd7-4d94-93ed-dd19082f2579&categorynum=001001012&relationguid=fee8899a-fbd7-4d94-93ed-dd19082f2579","六安市",,,,
"ah-luan-ff7b0f28-5b32-4e17-a3e3-e31d2dafcfc1_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=ff7b0f28-5b32-4e17-a3e3-e31d2dafcfc1&categorynum=001001012&relationguid=ff7b0f28-5b32-4e17-a3e3-e31d2dafcfc1","六安市","7736432.49","7415428.03",,
"ah_luan_00d945a6-892c-4cc6-b5be-33944f341918_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=00d945a6-892c-4cc6-b5be-33944f341918&categorynum=001001012&relationguid=00d945a6-892c-4cc6-b5be-33944f341918","六安市",,,,
"ah_luan_0151ca22-736b-41a5-a41e-fea5b87b3e56_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0151ca22-736b-41a5-a41e-fea5b87b3e56&categorynum=001001012&relationguid=0151ca22-736b-41a5-a41e-fea5b87b3e56","六安市",,,,
"ah_luan_01d5374e-03d3-4ddc-b091-1796f1404a10_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=01d5374e-03d3-4ddc-b091-1796f1404a10&categorynum=001001012&relationguid=01d5374e-03d3-4ddc-b091-1796f1404a10","六安市",,,,
"ah_luan_01ec71bc-57fd-4f39-b374-1a278b59f392_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=01ec71bc-57fd-4f39-b374-1a278b59f392&categorynum=001001012&relationguid=01ec71bc-57fd-4f39-b374-1a278b59f392","六安市",,,,
"ah_luan_020ccc44-0fbc-419b-827f-e2af8d06e12a_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=020ccc44-0fbc-419b-827f-e2af8d06e12a&categorynum=001001012&relationguid=020ccc44-0fbc-419b-827f-e2af8d06e12a","六安市",,,,
"ah_luan_025df538-6877-4076-8717-df4c0cc6ba05_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=025df538-6877-4076-8717-df4c0cc6ba05&categorynum=001001012&relationguid=025df538-6877-4076-8717-df4c0cc6ba05","六安市",,,,
"ah_luan_036cfd20-2826-4c77-8eb5-67a37c2aecc6_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=036cfd20-2826-4c77-8eb5-67a37c2aecc6&categorynum=001001012&relationguid=036cfd20-2826-4c77-8eb5-67a37c2aecc6","六安市",,,,
"ah_luan_048505ab-185f-4f31-bd52-cc80f3e78032_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=048505ab-185f-4f31-bd52-cc80f3e78032&categorynum=001001012&relationguid=048505ab-185f-4f31-bd52-cc80f3e78032","六安市",,,,
"ah_luan_05638888-0a86-44a6-85d7-b6b57abc02ee_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=05638888-0a86-44a6-85d7-b6b57abc02ee&categorynum=001001012&relationguid=05638888-0a86-44a6-85d7-b6b57abc02ee","六安市",,,,
"ah_luan_05a982b6-e32a-44a4-b6c7-5e85e5bda702_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=05a982b6-e32a-44a4-b6c7-5e85e5bda702&categorynum=001001012&relationguid=05a982b6-e32a-44a4-b6c7-5e85e5bda702","六安市",,,,
"ah_luan_05cda45d-d109-4d5a-9d91-f273e1287f4b_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=05cda45d-d109-4d5a-9d91-f273e1287f4b&categorynum=001001012&relationguid=05cda45d-d109-4d5a-9d91-f273e1287f4b","六安市",,,,
"ah_luan_061d2a70-dede-4b33-9cd0-12fb84bc5a0b_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=061d2a70-dede-4b33-9cd0-12fb84bc5a0b&categorynum=001001012&relationguid=061d2a70-dede-4b33-9cd0-12fb84bc5a0b","六安市",,,,
"ah_luan_069621d7-813b-46ae-8603-70437818d9ff_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=069621d7-813b-46ae-8603-70437818d9ff&categorynum=001001012&relationguid=069621d7-813b-46ae-8603-70437818d9ff","六安市",,,,
"ah_luan_06eb6982-c76c-4c9c-9251-dd38fad232b7_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=06eb6982-c76c-4c9c-9251-dd38fad232b7&categorynum=001001012&relationguid=06eb6982-c76c-4c9c-9251-dd38fad232b7","六安市",,,,
"ah_luan_06fa4428-4e56-4da2-83b7-3f5f8f310349_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=06fa4428-4e56-4da2-83b7-3f5f8f310349&categorynum=001001012&relationguid=06fa4428-4e56-4da2-83b7-3f5f8f310349","六安市",,,,
"ah_luan_07065092-c61b-4971-82ed-735b65a469f0_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=07065092-c61b-4971-82ed-735b65a469f0&categorynum=001001012&relationguid=07065092-c61b-4971-82ed-735b65a469f0","六安市",,,,
"ah_luan_081bcfb1-401e-4c48-af4f-ab56e15c166a_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=081bcfb1-401e-4c48-af4f-ab56e15c166a&categorynum=001001012&relationguid=081bcfb1-401e-4c48-af4f-ab56e15c166a","六安市",,,,
"ah_luan_088f6395-624c-4c0f-b59d-489599f7fdf3_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=088f6395-624c-4c0f-b59d-489599f7fdf3&categorynum=001001012&relationguid=088f6395-624c-4c0f-b59d-489599f7fdf3","六安市",,,,
"ah_luan_09c9176b-1a4f-44ee-b46c-8a92eee0c38c_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=09c9176b-1a4f-44ee-b46c-8a92eee0c38c&categorynum=001001012&relationguid=09c9176b-1a4f-44ee-b46c-8a92eee0c38c","六安市",,,,
"ah_luan_0a48a22d-fa03-491c-8096-435bc4116076_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0a48a22d-fa03-491c-8096-435bc4116076&categorynum=001001012&relationguid=0a48a22d-fa03-491c-8096-435bc4116076","六安市",,,,
"ah_luan_0a5e965a-a25a-4fb2-b5d0-3c2cf87d97ca_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0a5e965a-a25a-4fb2-b5d0-3c2cf87d97ca&categorynum=001001012&relationguid=0a5e965a-a25a-4fb2-b5d0-3c2cf87d97ca","六安市",,,,
"ah_luan_0ac56471-69f0-4b2b-841a-b36cded31515_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0ac56471-69f0-4b2b-841a-b36cded31515&categorynum=001001012&relationguid=0ac56471-69f0-4b2b-841a-b36cded31515","六安市",,,,
"ah_luan_0ad9ac20-925a-4917-82ed-996ecdf28edc_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0ad9ac20-925a-4917-82ed-996ecdf28edc&categorynum=001001012&relationguid=0ad9ac20-925a-4917-82ed-996ecdf28edc","六安市",,,,
"ah_luan_0c1d56c5-c271-4dc3-903c-6ee3981c991a_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0c1d56c5-c271-4dc3-903c-6ee3981c991a&categorynum=001001012&relationguid=0c1d56c5-c271-4dc3-903c-6ee3981c991a","六安市",,,,
"ah_luan_0c636e90-09c7-4ebc-99b0-47815ce8af0e_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0c636e90-09c7-4ebc-99b0-47815ce8af0e&categorynum=001001012&relationguid=0c636e90-09c7-4ebc-99b0-47815ce8af0e","六安市",,,,
"ah_luan_0dd46669-4856-4c64-9792-b67bd3997aa8_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0dd46669-4856-4c64-9792-b67bd3997aa8&categorynum=001001012&relationguid=0dd46669-4856-4c64-9792-b67bd3997aa8","六安市",,,,
"ah_luan_0dfb711b-923c-4c09-9972-ee36db21779f_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0dfb711b-923c-4c09-9972-ee36db21779f&categorynum=001001012&relationguid=0dfb711b-923c-4c09-9972-ee36db21779f","六安市",,,,
"ah_luan_0e23df1f-155b-4e64-9f37-07b273c9f4e7_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0e23df1f-155b-4e64-9f37-07b273c9f4e7&categorynum=001001012&relationguid=0e23df1f-155b-4e64-9f37-07b273c9f4e7","六安市",,,,
"ah_luan_0e3828a3-566a-4272-b8cb-867098624a60_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0e3828a3-566a-4272-b8cb-867098624a60&categorynum=001001012&relationguid=0e3828a3-566a-4272-b8cb-867098624a60","六安市",,,,
"ah_luan_0ebd9f6e-e07a-4778-8083-1c5dc0aacfb5_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0ebd9f6e-e07a-4778-8083-1c5dc0aacfb5&categorynum=001001012&relationguid=0ebd9f6e-e07a-4778-8083-1c5dc0aacfb5","六安市",,,,
"ah_luan_0fca3cd9-17f4-4566-94ad-e742e028eec3_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=0fca3cd9-17f4-4566-94ad-e742e028eec3&categorynum=001001012&relationguid=0fca3cd9-17f4-4566-94ad-e742e028eec3","六安市",,,,
"ah_luan_102cf1b2-8941-4d77-b087-998a9822b257_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=102cf1b2-8941-4d77-b087-998a9822b257&categorynum=001001012&relationguid=102cf1b2-8941-4d77-b087-998a9822b257","六安市",,,,
"ah_luan_1109a867-a63c-4f02-b938-1c5a863e16c8_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=1109a867-a63c-4f02-b938-1c5a863e16c8&categorynum=001001012&relationguid=1109a867-a63c-4f02-b938-1c5a863e16c8","六安市",,,,
"ah_luan_115261eb-8422-45e0-bb2f-0758cc39e705_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=115261eb-8422-45e0-bb2f-0758cc39e705&categorynum=001001012&relationguid=115261eb-8422-45e0-bb2f-0758cc39e705","六安市",,,,
"ah_luan_138f309e-6f0c-4d35-a5a1-d1f155f69294_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=138f309e-6f0c-4d35-a5a1-d1f155f69294&categorynum=001001012&relationguid=138f309e-6f0c-4d35-a5a1-d1f155f69294","六安市",,,,
"ah_luan_1573b0a6-04ea-428b-9af0-0d92e055bc31_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=1573b0a6-04ea-428b-9af0-0d92e055bc31&categorynum=001001012&relationguid=1573b0a6-04ea-428b-9af0-0d92e055bc31","六安市",,,,
"ah_luan_159195ce-4106-46a2-8712-cc2d803c87ca_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=159195ce-4106-46a2-8712-cc2d803c87ca&categorynum=001001012&relationguid=159195ce-4106-46a2-8712-cc2d803c87ca","六安市",,,,
"ah_luan_15d32e68-5ce7-4b6e-8254-822fef607e61_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=15d32e68-5ce7-4b6e-8254-822fef607e61&categorynum=001001012&relationguid=15d32e68-5ce7-4b6e-8254-822fef607e61","六安市",,,,
"ah_luan_163c4878-25bc-4b34-be81-4208c8bffe15_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=163c4878-25bc-4b34-be81-4208c8bffe15&categorynum=001001012&relationguid=163c4878-25bc-4b34-be81-4208c8bffe15","六安市",,,,
"ah_luan_1691bfbe-4b29-4046-96e3-61a12d598ef1_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=1691bfbe-4b29-4046-96e3-61a12d598ef1&categorynum=001001012&relationguid=1691bfbe-4b29-4046-96e3-61a12d598ef1","六安市",,,,
"ah_luan_16d7958b-5827-493f-bf38-23d596db59ea_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=16d7958b-5827-493f-bf38-23d596db59ea&categorynum=001001012&relationguid=16d7958b-5827-493f-bf38-23d596db59ea","六安市",,,,
"ah_luan_17afc150-932d-4263-854b-517956aa81bc_001","http://ggzy.luan.gov.cn/jyxxparentDetail.html?infoid=17afc150-932d-4263-854b-517956aa81bc&categorynum=001001012&relationguid=17afc150-932d-4263-854b-517956aa81bc","六安市",,,,
